X,Y,OBJECTID,ID,NAME,ADDRESS,CITY,STATE,ZIP,COUNTY,PHONE,ADMIN,FIRST_BUIL,LAST_BUILT,AGE,MSHDA,LIHTC,MARKET,RAP,SEC_515_UN,SEC_202_UN,BARRIER_FR,REHAB_CHOI,PUBLIC_HSG,SEC_221D3_,SEC_236_UN,SEC_8_UNIT,RS_UNITS,SPECIAL_HS,ELD_EFF,ELD_1BR,ELD_2BR,ELD_3BR,ELD_4BR,ELD_TOT,FAM_EFF,FAM_1BR,FAM_2BR,FAM_3BR,FAM_4BR,FAM_TOT
-83.653637611,42.258829925,318,353,Maplewood I,1450 Chestnut Dr,Ypsilanti,MI,48197,Washtenaw,(313)434-1720,MSHDA,1973,1973,38,0,0,0,0,0,0,0,0,0,0,142,0,36,0,0,0,0,0,0,0,0,57,93,28,0,178
-83.653637611,42.258829925,319,354,Maplewood Ii,1450 Chestnut Dr,Ypsilanti,MI,48197,Washtenaw,(313)434-1720,MSHDA,1974,1974,37,0,0,0,0,0,0,0,0,0,0,93,0,10,0,0,0,0,0,0,0,0,40,58,5,0,103
-83.579202208,42.256380323,320,335,Clark East Tower,1550 Clark Rd,Ypsilanti,MI,48197,Washtenaw,(734)482-5511,HUD,1980,1980,31,0,0,0,0,0,0,20,0,0,0,0,200,0,0,0,179,21,0,0,200,0,0,0,0,0,0
-83.252117304,42.3406772230001,321,446,Dearborn Heights Coop,16600 W Outer Dr,Dearborn Heights,MI,48197,Wayne,(313)563-2690,HUD,1979,1979,32,0,0,0,0,0,0,28,0,0,0,0,200,0,0,0,190,10,0,0,200,0,0,0,0,0,0
-83.6382157199999,42.23143313,322,368,The Meadows,1774 W Michigan Ave,Ypsilanti,MI,48197,Washtenaw,(313)487-1990,Other,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,50,0,0,112
-83.615462873,42.246056106,323,341,Cross Street Village,210 W Cross,Ypsilanti,MI,48197,Washtenaw,(734)483-8300,Other,1997,1998,13,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,28,0,0,99
-83.638953164,42.23668517,324,336,Cobble Creek,212 Stevens,Ypsilanti,MI,48197,Washtenaw,(313)484-0516,HUD,1971,1971,40,0,0,0,0,0,0,0,0,0,0,61,239,0,0,0,0,0,0,0,0,0,99,201,0,0,300
-83.611469883,42.2363344350001,325,334,Chidester Place,330 Chidester Rd,Ypsilanti,MI,48197,Washtenaw,(313)487-9400,HUD,1982,1982,29,0,0,0,0,0,0,15,0,0,0,0,150,0,0,0,150,0,0,0,150,0,0,0,0,0,0
-83.682300486,42.239356157,326,331,Carpenter Place,3400 Carpenter,Ypsilanti,MI,48197,Washtenaw,(313)974-8377,MSHDA,1981,2005,6,0,150,0,0,0,0,15,0,0,0,0,0,0,0,0,150,0,0,0,150,0,0,0,0,0,0
-83.6181518449999,42.24020152,327,370,Town Center,401 W Michigan,Ypsilanti,MI,48197,Washtenaw,(734)482-5500,HUD,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,20,0,0,0,20,0,0,0,0,0,0
-83.6181518449999,42.24020152,328,371,Towne Center Place,401 W Michigan,Ypsilanti,MI,48197,Washtenaw,(313)482-5500,MSHDA,1974,1974,37,0,0,0,102,0,0,0,0,0,0,68,0,0,0,0,169,1,0,0,170,0,0,0,0,0,0
-83.61733198,42.2321020740001,329,361,Parkview Apts,596 Hamilton,Ypsilanti,MI,48197,Washtenaw,(734)485-3749,HUD,1970,1970,41,0,0,0,0,0,0,0,0,0,0,124,20,0,0,0,0,0,0,0,0,0,28,44,72,0,144
-83.623170062,42.231828831,330,360,Parkridge Homes,601 Armstrong Dr,Ypsilanti,MI,48197,Washtenaw,(313)483-7700,Public Housing,1938,1973,38,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,10,60,30,0,100,0,0,0,0,0,0
-83.630643428,42.2301470990001,331,345,Forrest Knoll,761 Arbor Drive,Ypsilanti,MI,48197,Washtenaw,(313)485-8040,HUD,1969,1969,42,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,30,158,43,0,231
-83.587429523,42.213036447,332,343,Ford Lake Landing Apts,8753 Spinnaker Way,Ypsilanti Twp,MI,48197,Washtenaw,(734)487-7100,Other,1996,1996,15,0,184,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,96,40,0,184
-83.580506225,42.268458218,333,342,Danbury Park Manor,9412 Macarthur Blvd,Ypsilanti,MI,48197,Washtenaw,(313)482-1333,HUD,1970,1970,41,0,151,0,0,0,0,0,0,0,0,5,146,0,0,0,0,0,0,0,0,0,22,99,30,0,151
-83.580506225,42.268458218,334,377,Ypsilanti Housing,Scattered Sites,Ypsilanti,MI,48197,Washtenaw,(313)482-4300,Public Housing,1970,1970,41,0,0,0,0,0,0,0,0,124,0,0,0,0,0,10,26,0,0,0,36,0,0,34,41,13,88
-83.58158393,42.204456915,335,359,Oaks Of Golden Pond,8950 Charrlotte Ct,Ypsilanti,MI,48197,Washtenaw, ,Other,2005,2005,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12
-83.6636305599999,42.2562813970001,336,349,Lexington Club At Ann Arbor,2224 Golfside Road,Pittsfield Twp,MI,48197,Washtenaw,(734)572-9000,MSHDA,2001,2001,10,94,94,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,92,0,0,148
-83.5809918589999,42.229292743,337,338,Congress Park,1115 S Harris,Ypsilanti,MI,48198,Washtenaw, ,Other,1999,1999,12,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,70,19,0,97
-83.061687347,42.355602522,338,707,Williams Pavillion,99 E Forrest Avenue,Detroit,MI,48201,Wayne,(313)832-0890,HUD,1985,1985,26,0,130,0,0,0,0,0,0,0,0,0,150,0,0,0,138,12,0,0,150,0,0,0,0,0,0
-83.086310784,42.3699736880001,339,530,Lexington Village,1310 Pallister,Detroit,MI,48202,Wayne,(313)872-1260,MSHDA,1980,1980,31,0,0,0,0,0,0,27,0,0,0,0,351,0,0,0,179,22,0,0,201,0,28,102,20,0,150
-83.086310784,42.3699736880001,340,546,Mc Coy Townhouses,1310 Pallister,Detroit,MI,48202,Wayne,(313)872-2313,MSHDA,1979,1979,32,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,48,26,0,74
-83.059079313,42.358372434,341,691,Warren Plaza,430 E Warren,Detroit,MI,48202,Wayne,(313)833-3900,HUD,1980,1980,31,0,197,0,0,0,0,18,0,0,0,0,197,0,0,0,197,0,0,0,197,0,0,0,0,0,0
-83.0601390309999,42.3614065960001,342,439,Cultural Gardens (l Morgan),500 Frederick,Detroit,MI,48202,Wayne,(313)832-1730,MSHDA,1991,1991,20,39,39,88,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,33,0,127
-83.05569638,42.361811291,343,391,Bethel Towers,5203 Chrysler Dr,Detroit,MI,48202,Wayne,(313)833-0175,MSHDA,1974,1974,37,0,0,0,53,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,12,14,0,26
-83.0754919399999,42.375405593,344,544,Marwood,53 Marston,Detroit,MI,48202,Wayne, ,Other,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,10,6,0,55
-83.056811539,42.3634750360001,345,389,Art Center Th,5353 S Chrysler,Detroit,MI,48202,Wayne,(313)874-1730,MSHDA,1975,1975,36,0,40,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,40,20,0,60
-83.077918627,42.359751843,346,547,Mccoy Townhomes,5569 John C. Lodge Freeqay,Detroit,MI,48202,Wayne,(313)872-6620,MSHDA,1980,2008,3,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,26,0,74
-83.584697066,42.267999563,347,367,Sycamore Meadows,1273 Stamford,Superior Twp,MI,48198,Washtenaw,(313)483-4000,HUD,1969,1969,42,0,0,0,0,0,0,0,0,0,0,0,262,0,0,0,0,0,0,0,0,0,37,154,71,0,262
-83.603923089,42.23778579,348,365,Riverside Manor,169 South Grove Road,Ypsilanti,MI,48198,Washtenaw,(517)482-4002,MSHDA,1990,1990,21,33,33,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,41,0,0,152
-83.6182147979999,42.2554270410001,349,348,Huron Heights,669 Woburn Drive,Ypsilanti,MI,48198,Washtenaw,(734)480-1600,Other,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,32,64,0,120
-83.057649391,42.345386224,350,590,Peterboro Place,10 Peterboro Street,Detroit,MI,48201,Wayne,(313)831-3160,Other,1999,1999,12,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,70
-83.060707086,42.3478773460001,351,413,Casgrain Hall,100 Parsons,Detroit,MI,48201,Wayne,(313)833-8155,MSHDA,1981,1981,30,0,82,0,0,0,0,8,0,0,0,0,0,0,0,0,75,7,0,0,82,0,0,0,0,0,0
-83.075339055,42.3522570440001,352,474,Freedom Place,1101 W Warren,Detroit,MI,48201,Wayne,(313)832-3060,MSHDA,1981,1981,30,0,0,0,0,0,0,19,0,0,0,0,352,0,0,0,127,15,0,0,142,0,5,170,35,0,210
-83.070184458,42.3426647250001,353,709,Woodbridge Estates Senior,1300 Martin Luther King Blvd,Detroit,MI,48201,Wayne,(313)494-9000,Other,2005,2005,6,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2,0,0,100,0,0,0,0,0,0
-83.0522534579999,42.3430210070001,354,404,Brush Park,2627 John R Street,Detroit,MI,48201,Wayne,(313)831-5310,HUD,1997,1997,14,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,1,0,0,113
-83.06122721,42.3554710700001,355,472,Forest St Mr/hancock Res Center,271 E Forest,Detroit,MI,48201,Wayne,(313)822-7537,MSHDA,1978,1978,33,0,0,0,0,0,0,0,0,0,0,0,16,0,16,0,16,0,0,0,16,0,0,0,0,0,0
-83.06122721,42.3554710700001,356,515,Jefferies Homes East,3501 John C Lodge,Detroit,MI,48201,Wayne,(313)833-1983,Public Housing,1955,1997,14,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,52,252
-83.058135025,42.346429438,357,387,Arcadia Apartments,3501 Woodward,Detroit,MI,48201,Wayne,(313)831-6643,HUD,0,0,0,0,11,0,0,0,0,0,0,0,0,25,223,0,0,0,0,0,0,0,0,97,151,5,6,0,259
-83.058135025,42.346429438,358,657,St. Patricks Coop,3501 Woodward,Detroit,MI,48201,Wayne,(313)831-6643,HUD,1975,1975,36,0,0,0,0,0,0,0,0,0,0,25,223,0,0,100,148,0,0,0,248,0,0,0,0,0,0
-83.058135025,42.346429438,359,518,Jeffries Hms W Now Woodbridge,3511 John C Lodge,Detroit,MI,48201,Wayne,(313)833-1320,Public Housing,1955,1997,14,0,0,0,0,0,0,5,0,305,0,0,0,0,0,0,100,183,0,0,283,0,0,12,10,0,22
-83.06457417,42.347005004,360,433,Coronado Apts,3751 Second Street,Detroit,MI,48201,Wayne,(313)831-0199,Other,1993,1993,18,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,24
-83.058746564,42.35071021,361,392,Bicentennial Towers,4 E Alexandrine,Detroit,MI,48201,Wayne,(313)494-0217,MSHDA,1976,1976,35,0,0,0,0,0,0,14,0,0,0,0,300,0,0,0,12,8,0,0,20,0,163,20,0,0,183
-83.0618492249999,42.3465283630001,362,388,Architects Building,415 Brainard,Detroit,MI,48201,Wayne,(313)831-2878,Other,1998,1998,13,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,51
-83.053744851,42.3548415450001,363,554,Medical Center Court,4276 St Antoine,Detroit,MI,48201,Wayne,(313)833-6055,HUD,1967,1967,44,0,0,0,0,0,0,0,0,0,182,0,48,0,0,0,0,0,0,0,0,0,84,126,20,0,230
-83.06934957,42.3500986710001,364,406,Calumet Apts,4387 Third,Detroit,MI,48201,Wayne,(313)832-5350,MSHDA,1979,1979,32,0,104,0,0,0,0,2,0,0,0,0,104,0,0,0,0,0,0,0,0,0,12,71,21,0,104
-83.076265357,42.349613038,365,676,University Meadows,4500 Trumbull,Detroit,MI,48201,Wayne,(313)831-6440,MSHDA,1992,1992,19,53,53,0,0,0,0,5,0,0,0,0,0,0,0,0,37,16,0,0,53,0,0,0,0,0,0
-83.0528005629999,42.3574136060001,366,440,Cyprian Manor,4545 Chrysler,Detroit,MI,48201,Wayne,(313)832-5064,MSHDA,1985,1985,26,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,14
-83.067658845,42.3523199970001,367,429,Commonwealth Apts,4609 Second Blvd # A-3,Detroit,MI,48201,Wayne,(313)833-1540,MSHDA,1993,1993,18,20,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,0,20
-83.053538007,42.3585377590001,368,555,Medical Center Vil,4701 Chrysler Dr,Detroit,MI,48201,Wayne,(313)831-1725,MSHDA,1974,1974,37,0,0,0,0,0,0,0,0,0,0,288,0,100,0,0,194,0,0,0,194,0,28,142,24,0,194
-83.070400295,42.3528990090001,369,675,University Club Apts,4747 3rd Street (trumbull/forest),Detroit,MI,48201,Wayne,(313)831-4336,MSHDA,1993,1993,18,36,36,84,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,96,0,0,120
-83.054005654,42.3592392300001,370,441,Cyprian Respite Care,4801 Chrysler Drive,Detroit,MI,48201,Wayne,(313)831-0600,MSHDA,1986,1986,25,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,8,0,0,0,0,0,0
-83.059806282,42.358636684,371,621,Robert Holmes Hsg,5100 Brush Street,Detroit,MI,48201,Wayne,(313)833-7215,HUD,1986,1986,25,0,0,0,0,0,0,0,0,0,0,0,99,0,0,25,74,0,0,0,99,0,0,0,0,0,0
-83.063610414,42.34466122,372,588,People United As One Plaza Apts,640 Martin Luther King Blvd,Detroit,MI,48201,Wayne,(313)345-2115,Other,2003,2003,8,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,0,0,35
-83.0663893189999,42.3495805110001,373,704,Westwill Apartments,640 Willis,Detroit,MI,48201,Wayne,(313)833-2004,Other,1998,1998,13,0,60,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,0,60
-83.066363821,42.3478953330001,374,561,Mt Vernon Apts,677 W Alexandrine,Detroit,MI,48201,Wayne,(313)831-2878,Other,0,0,0,0,46,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,33,8,0,0,46
-83.061461034,42.3500211790001,375,632,Seventy West Apts,70 W Alexandrine,Detroit,MI,48201,Wayne,(313)832-3800,HUD,1932,1932,79,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,52,110,23,0,0,185
-83.06736958,42.349274742,376,497,Helisa Square,706 W. Willis,Detroit,MI,48201,Wayne,(313)734-6646,Other,2000,2000,11,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,12
-83.0608239969999,42.3651713090001,377,577,Palmer Court Townhomes,5721 St Antoine,Detroit,MI,48202,Wayne,(313)871-4621,MSHDA,2000,2000,11,173,173,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,36,0,173
-83.0825156449999,42.377887722,378,418,Chatham Apts,600 Pingree,Detroit,MI,48202,Wayne,(313)872-3356,HUD,1970,1970,41,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,10,45,18,0,0,73
-83.079691774,42.37299541,379,507,Historic New Center,628 Delaware,Detroit,MI,48202,Wayne,(313)873-6333,Other,1990,1990,21,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,63,31,0,104
-83.0801234479999,42.372878498,380,563,New Center Commons,640 Delaware Street,Detroit,MI,48202,Wayne,(313)873-1022,MSHDA,1984,1984,27,14,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,48,15,0,0,71
-83.078835936,42.3708944430001,381,564,New Center Pavillion,666 W Bethune,Detroit,MI,48202,Wayne,(313)872-7717,HUD,1971,1971,40,0,76,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,39,37,0,0,76
-83.083064231,42.3786971120001,382,528,Lee Crest Apts,8711 Second,Detroit,MI,48202,Wayne,(313)873-2463,HUD,1930,1930,81,0,0,0,0,0,0,0,0,0,0,0,100,0,0,26,64,10,0,0,100,0,0,0,0,0,0
-83.0825246379999,42.3708909970001,383,576,Pallister Plaisance,888 Pallister,Detroit,MI,48202,Wayne,(313)873-6996,HUD,1972,1972,39,0,0,0,0,0,0,0,0,0,0,2,187,0,0,0,0,0,0,0,0,0,92,96,0,0,188
-83.082227862,42.36981181,384,680,Village Center,901 Pallister,Detroit,MI,48202,Wayne,(313)872-3286,MSHDA,1982,1983,28,0,0,0,0,0,0,2,0,0,0,0,254,0,0,0,187,13,0,0,200,0,0,52,2,0,54
-83.080922363,42.385022792,385,424,Clinton House Apts,99 Kenilworth,Detroit,MI,48202,Wayne,(313)831-4909,HUD,2001,2001,10,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,0,0,24
-83.117551749,42.439323856,386,658,State Fair Apt,1231 W State Fair,Detroit,MI,48203,Wayne,(313)224-6500,Public Housing,1973,1996,15,0,0,0,0,0,0,11,0,200,0,0,0,0,0,0,198,2,0,0,200,0,0,0,0,0,0
-83.0936837419999,42.4060939070001,387,451,Downes Manor,13725 John R,Highland Park,MI,48203,Wayne,(313)868-4500,Public Housing,1974,1974,37,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0
-83.101642742,42.405923036,388,479,Gabrielle,14201 Second,Highland Park,MI,48203,Wayne,(313)865-4554,MSHDA,1978,1978,33,336,336,0,0,0,0,11,0,0,0,0,336,0,0,0,191,9,0,0,200,0,0,95,41,0,136
-83.101642742,42.405923036,389,670,Town Center,14201 Second,Highland Park,MI,48203,Wayne,(313)883-9657,MSHDA,1977,1977,34,0,63,0,0,0,0,11,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,47,16,0,63
-83.1017956269999,42.4061658530001,390,537,Manchester Place,14350 2nd Ave,Highland Park,MI,48203,Wayne,(313)869-2220,MSHDA,1995,1995,16,144,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,80,24,0,144
-83.1017956269999,42.4061658530001,391,538,Manchester Place Ii,14350 Second Avenue,Highland Park,MI,48203,Wayne,(313)869-2220,MSHDA,1998,1998,13,22,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,40,0,0,56
-83.093926559,42.4009677720001,392,405,Buena Vista/glendale,2 E Buena Vista,Highland Park,MI,48203,Wayne,(313)868-4795,MSHDA,1974,1974,37,0,93,0,0,0,0,0,0,0,0,56,0,37,0,0,15,15,0,0,30,0,49,14,0,0,63
-83.1005635559999,42.409448379,393,504,Highland Manor,20 Sears Avenue,Highland Park,MI,48203,Wayne,(313)868-2371,Other,2011,2011,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,0,48
-83.099656723,42.392474726,394,492,Hampton Apts,279 Richton,Highland Park,MI,48203,Wayne,(248)866-7561,HUD,1972,1972,39,0,0,0,56,0,0,0,0,0,0,0,0,0,0,11,37,8,0,0,56,0,0,0,0,0,0
-83.1001678539999,42.3924421990001,395,611,Richton Apts,280 Richton,Highland Park,MI,48203,Wayne,(313)341-2206,HUD,1970,1970,41,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,31,3,0,0,34
-83.106786864,42.4031890970001,396,523,Labelle Tower Coop,33 Labelle Ave,Highland Park,MI,48203,Wayne,(313)883-7733,HUD,1972,1972,39,0,0,0,0,0,0,0,0,0,0,1,222,0,0,82,141,0,0,0,223,0,0,0,0,0,0
-83.1055458,42.3953649960001,397,505,Highland Park Elderly,369 Glendale,Highland Park,MI,48203,Wayne,(313)883-5020,MSHDA,1989,1989,22,152,152,0,0,0,0,0,0,0,0,0,152,0,0,0,107,45,0,0,152,0,0,0,0,0,0
-83.1055458,42.3953649960001,398,508,Howard Place,369 Glendale,Highland Park,MI,48203,Wayne,(313)883-5020,Other,1999,1999,12,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,0,210
-83.101318986,42.405482368,399,395,Bishop/g D Moores Apts,99 Manchester Pkwy,Highland Park,MI,48203,Wayne,(313)865-1552,HUD,1981,1981,30,0,0,0,0,0,1,0,0,0,0,0,102,0,0,0,102,1,0,0,103,0,0,0,0,0,0
-83.121445813,42.417497311,400,610,Richard Allen Courts,1941 Mc Nichols,Highland Park,MI,48203,Wayne,(313)861-2228,MSHDA,1992,1992,19,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,33,6,0,69
-83.128435028,42.3760351190001,401,591,Petoskey Place,11501 Petoskey,Detroit,MI,48204,Wayne,(313)967-0790,Other,1996,1998,13,0,96,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,24,0,0,96
-83.121949434,42.362782559,402,500,Heritage Park Townhomes,8550 Heritage Place,Detroit,MI,48204,Wayne, ,Other,2005,2005,6,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,25,0,66
-83.1524918919999,42.367284715,403,574,Northlawn Gardens,9560 Northlawn St,Detroit,MI,48204,Wayne,(313)935-8088,HUD,1955,1955,56,0,76,0,0,0,2,0,0,0,0,0,94,0,0,0,96,0,0,0,96,0,0,0,0,0,0
-83.1524918919999,42.367284715,404,573,Northlawn Apartments,9560 Northlawn St,Detroit,MI,48204,Wayne,(313)345-2115,Other,2000,2000,11,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,96,0,0,0,0,0,0
-83.122938688,42.377981101,405,655,St Pauls Elderly Hsg,11421 Dexter Blvd,Detroit,MI,48206,Wayne,(313)934-6202,HUD,1975,1975,36,0,0,0,0,0,0,0,0,0,0,0,139,0,0,91,48,0,0,0,139,0,0,0,0,0,0
-83.076885889,42.341672024,406,640,Smith Apts,1800 Brainard,Detroit,MI,48206,Wayne,(313)832-2330,HUD,1991,1991,20,0,0,1,0,0,0,0,0,0,0,0,16,0,0,0,0,17,0,0,17,0,0,0,0,0,0
-83.09797499,42.3737508410001,407,687,Virginia Park Th,1909 Gladstone,Detroit,MI,48206,Wayne,(313)898-9661,MSHDA,1977,1977,34,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,58,28,0,86
-83.0984231689999,42.3727020800001,408,587,Peck Square Apartments,1968 Baline And 1620 Gladstone,Detroit,MI,48206,Wayne, ,Other,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,18,4,0,48
-83.1095582579999,42.3873395970001,409,456,Elmtree Apts,2020 Elmhurst,Detroit,MI,48206,Wayne,(313)865-6403,HUD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,3,17,15,0,0,35
-83.099286519,42.3723873180001,410,686,Virginia Park Meadow Senior Apts,2021 Blaine Street,Detroit,MI,48206,Wayne,(313)898-9700,MSHDA,1991,1991,20,83,82,0,0,0,0,8,0,0,0,0,0,0,0,0,66,17,0,0,83,0,0,0,0,0,0
-83.132526943,42.3944982,411,630,Ryan Ct Apts,2110 Ewald Circle,Detroit,MI,48206,Wayne,(313)883-2322,HUD,1945,1945,66,0,0,77,0,0,0,0,0,0,0,0,146,0,0,0,129,94,0,0,223,0,0,0,0,0,0
-83.1074523629999,42.379438002,412,689,W Boston/w Chicago,22725 West Boston,Detroit,MI,48206,Wayne,(313)896-1259,HUD,0,0,0,0,0,14,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,11,67,3,4,0,85
-83.112425613,42.377072786,413,624,Rochester Manor,2704 Rochester,Detroit,MI,48206,Wayne,(000)000-0000,HUD,1960,1960,51,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,8,28,8,0,0,44
-83.112632458,42.376047558,414,448,Devin Apartments,2710-40 West Chicago,Detroit,MI,48206,Wayne, ,Other,2004,2004,7,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,3,1,43
-83.118434567,42.376062098,415,698,West Boston Apts,3220 W Boston,Detroit,MI,48206,Wayne,(313)869-7904,HUD,1950,1950,61,0,0,0,0,0,0,0,0,0,0,11,27,0,0,0,0,0,0,0,0,0,38,0,0,0,38
-83.047575502,42.3544368500001,416,476,Friendship Meadows,1101 Leland,Detroit,MI,48207,Wayne,(313)833-6978,MSHDA,1993,1993,18,52,53,0,0,0,0,1,0,0,0,0,0,0,0,0,37,16,0,0,53,0,0,0,0,0,0
-83.047575502,42.3544368500001,417,477,Friendship Meadows II,1101 Leland,Detroit,MI,48207,Wayne,(313)833-6978,MSHDA,1995,1995,16,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,37,16,0,0,53,0,0,0,0,0,0
-83.047575502,42.3544368500001,418,478,Friendship Meadows III,1101 Leland,Detroit,MI,48207,Wayne,(313)833-6978,MSHDA,1998,1998,13,100,100,0,0,0,0,10,0,0,0,0,0,0,0,0,71,29,0,0,100,0,0,0,0,0,0
-83.049787834,42.357206762,419,471,Forest Park Apts,1130 Canfield,Detroit,MI,48207,Wayne,(313)833-8272,HUD,1983,1983,28,48,48,1,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,108,40,12,160
-83.049733875,42.3572247480001,420,470,Forest Park,1131 E Canfield,Detroit,MI,48207,Wayne,(313)833-8272,Public Housing,1971,1996,15,0,0,0,0,0,0,6,0,97,0,0,0,0,0,0,96,1,0,0,97,0,0,0,0,0,0
-83.038024702,42.3368371180001,421,586,Parkwycke Towers,1211 Chrysler Dr,Detroit,MI,48207,Wayne,(313)963-0621,HUD,1972,1972,39,0,0,0,0,0,0,0,0,0,0,113,28,0,0,0,0,0,0,0,0,0,105,36,0,0,141
-83.0269105639999,42.3428231560001,422,457,Elmwood Towers I & Ii,1325 Chene,Detroit,MI,48207,Wayne,(313)567-6588,HUD,1971,1971,40,168,168,0,0,0,0,0,0,0,0,35,133,0,0,0,168,0,0,0,168,0,0,0,0,0,0
-83.0485287829999,42.357674409,423,449,Diggs Homes,1331 Canfield East,Detroit,MI,48207,Wayne,(313)224-6500,Public Housing,1974,1974,37,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,82,104
-83.0272972719999,42.343830397,424,582,Parkview Place,1401 Chene,Detroit,MI,48207,Wayne,(313)567-7999,HUD,1974,1974,37,0,0,0,0,0,0,0,0,0,0,157,42,0,0,28,171,0,0,0,199,0,0,0,0,0,0
-83.020991543,42.3468285860001,425,422,Circle Drive Commons Ii,1440 A. Robert Bradby Drive,Detroit,MI,48207,Wayne,(313)393-2550,MSHDA,1992,1992,19,40,40,72,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,8,0,112
